date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:06:47	1311/1311	---M--	200	added ('OK')	application/javascript	etag:%2258659089-51f%22	https://documentation.mailgun.com/_static/insert-api-key.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/_static/insert-api-key.js	(from https://documentation.mailgun.com/)
16:06:48	24991/24991	---M--	200	added ('OK')	application/javascript	etag:%225876bbff-619f%22	https://documentation.mailgun.com/_static/searchtools.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/_static/searchtools.js	(from https://documentation.mailgun.com/search.html)
16:06:48	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/index.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/index-2.html	(from https://documentation.mailgun.com/search.html)
16:06:48	45495/45495	---M--	200	added ('OK')	application/javascript	etag:%225876bbff-b1b7%22	https://documentation.mailgun.com/searchindex.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/searchindex.js	(from https://documentation.mailgun.com/search.html)
16:06:48	60749/60749	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbad-ed4d%22	https://documentation.mailgun.com/quickstart-sending.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/quickstart-sending.html	(from https://documentation.mailgun.com/quickstart.html)
16:06:49	40930/40930	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-9fe2%22	https://documentation.mailgun.com/quickstart-receiving.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/quickstart-receiving.html	(from https://documentation.mailgun.com/quickstart.html)
16:06:49	40968/40968	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-a008%22	https://documentation.mailgun.com/quickstart-events.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/quickstart-events.html	(from https://documentation.mailgun.com/quickstart.html)
16:06:49	22610/22610	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbad-5852%22	https://documentation.mailgun.com/wrappers.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/wrappers.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:49	151933/151933	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-2517d%22	https://documentation.mailgun.com/api-sending.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-sending.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:49	23150/23150	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfd-5a6e%22	https://documentation.mailgun.com/api-intro.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-intro.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:50	139494/139494	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbab-220e6%22	https://documentation.mailgun.com/api-mailinglists.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-mailinglists.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:50	118618/118618	---MCZ	200	added ('OK')	text/html	etag:W/%225876bbfc-1cf5a%22	https://documentation.mailgun.com/api-events.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-events.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:50	137133/137133	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-217ad%22	https://documentation.mailgun.com/api-suppressions.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-suppressions.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:50	40312/40312	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfd-9d78%22	https://documentation.mailgun.com/api-stats.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-stats.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:51	80505/80505	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba93-13a79%22	https://documentation.mailgun.com/api-campaigns.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-campaigns.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:51	78733/78733	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-1338d%22	https://documentation.mailgun.com/api-webhooks.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-webhooks.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:51	67206/67206	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfd-10686%22	https://documentation.mailgun.com/api-routes.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-routes.html	(from https://documentation.mailgun.com/user_manual.html)
16:06:51	149333/149333	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbab-24755%22	https://documentation.mailgun.com/api-domains.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-domains.html	(from https://documentation.mailgun.com/api_reference.html)
16:06:52	46650/46650	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfd-b63a%22	https://documentation.mailgun.com/api-tags.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-tags.html	(from https://documentation.mailgun.com/api_reference.html)
16:06:52	46901/46901	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba93-b735%22	https://documentation.mailgun.com/api-email-validation.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-email-validation.html	(from https://documentation.mailgun.com/api_reference.html)
16:06:52	21421/21421	---M--	200	added ('OK')	image/png	etag:%225841aa78-53ad%22	https://documentation.mailgun.com/_images/sending.png	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/_images/sending.png	(from https://documentation.mailgun.com/quickstart-sending.html)
16:06:52	15472/15472	---M--	200	added ('OK')	image/png	etag:%2258659074-3c70%22	https://documentation.mailgun.com/_images/verify.png	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/_images/verify.png	(from https://documentation.mailgun.com/quickstart-sending.html)
16:06:53	20094/20094	---M--	200	added ('OK')	image/png	etag:%2258659089-4e7e%22	https://documentation.mailgun.com/_images/mx.png	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/_images/mx.png	(from https://documentation.mailgun.com/quickstart-receiving.html)
16:06:53	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures.html	(from https://documentation.mailgun.com/wrappers.html)
16:06:53	51747/51747	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba93-ca23%22	https://documentation.mailgun.com/api-bounces.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-bounces.html	(from https://documentation.mailgun.com/api-suppressions.html)
16:06:54	57105/57105	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-df11%22	https://documentation.mailgun.com/api-unsubscribes.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-unsubscribes.html	(from https://documentation.mailgun.com/api-suppressions.html)
16:06:54	51831/51831	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba93-ca77%22	https://documentation.mailgun.com/api-complaints.html	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/api-complaints.html	(from https://documentation.mailgun.com/api-suppressions.html)
16:06:54	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
